_source,activity,all_lessee,dataset,geometry_geojson,gloid,lease_number,lease_status,objectid_1,primary_lessee,project_latitude,project_longitude,project_name,project_number,purposeclass,total_consideration
glo_upland_leases,Surface Site,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.513266249175, 29.6814779431402], [-104.511936762318, 29.6819382125502], [-104.512035503337, 29.6821549684926], [-104.511673103188, 29.6822860415599], [-104.511575924339, 29.6820677858863], [-104.510824674945, 29.6823267150947], [-104.5103919951, 29.6812982493248], [-104.512846970398, 29.6804371694673], [-104.513266249175, 29.6814779431402]]]}",SL20180029,SL20180029,Active,123,"Trans-Pecos Pipeline, LLC",29.82185,-104.511764,SL20180029,P031712,Commercial (LC/ME/SL/LA),80000
glo_upland_leases,Encumbered Area,,glo_upland_leases,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-98.4940208849977, 29.4190772576296], [-98.4939792947967, 29.4190642418929], [-98.4940153891048, 29.4190189520615], [-98.4940569784075, 29.419031967804], [-98.4940208849977, 29.4190772576296]]], [[[-98.4930881804079, 29.4185784017633], [-98.4930453280739, 29.4185678609525], [-98.4930545986876, 29.4185501314799], [-98.49309745192, 29.4185606722925], [-98.4930881804079, 29.4185784017633]]]]}",ME20200001,ME20200001,Active,124,CPS Energy,,,ME20200001,P032907,Commercial (LC/ME/SL/LA),0
glo_upland_leases,Parking,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-95.3565969046043, 29.7587746314263], [-95.3563706953411, 29.759060191077], [-95.3562514305124, 29.7589882650963], [-95.356157795517, 29.7591064655545], [-95.3558984995052, 29.7589501352827], [-95.3562183266958, 29.7585463977344], [-95.3565969046043, 29.7587746314263]]]}",SL20200001,SL20200001,Active,125,"Houston Astros, LLC",,,SL20200001,P032908,Commercial (LC/ME/SL/LA),960000
glo_upland_leases,Drill Pad,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.203585479338, 31.3501980424781], [-103.203963741938, 31.3493803553696], [-103.205646042123, 31.3499534648259], [-103.205267824439, 31.3507711830082], [-103.203585479338, 31.3501980424781]]]}",SL20200002,SL20200002,Active,126,Diamondback E&P LLC,,,SL20200002,P032910,Commercial (LC/ME/SL/LA),80000
glo_upland_leases,Surface Site,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.643075700245, 31.6345671297338], [-103.642992069787, 31.634449620379], [-103.643197829801, 31.6343424400007], [-103.643281460259, 31.6344598003479], [-103.643075700245, 31.6345671297338]]]}",SL20200008,SL20200008,Active,127,Oryx Delaware Oil Transport LLC,,,SL20200008,P032960,Agricultural (SL),15000
glo_upland_leases,Bridge,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-95.699896451051, 31.0770560774423], [-95.6999426756605, 31.0770847646734], [-95.6999997977328, 31.077328293419], [-95.7001032028052, 31.0776564078421], [-95.6996127514061, 31.0783852628804], [-95.6996038598814, 31.078354130205], [-95.6995414170877, 31.0780746250268], [-95.6992603872359, 31.0780004302893], [-95.6992321244405, 31.0779857167431], [-95.699896451051, 31.0770560774423]]]}",SD20200009,SD20200009,Active,128,Texas Department of Transportation (Lufkin),,,SD20200009,P033012,Special Document (SD),1500
glo_upland_leases,Solar Power,,glo_upland_leases,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-103.840498955988, 31.7962258092253], [-103.823768481506, 31.7962558744327], [-103.823868405607, 31.781646278748], [-103.840578880895, 31.7816662131293], [-103.840498955988, 31.7962258092253]]], [[[-103.87457624266, 31.7961157502345], [-103.857400838008, 31.7960225607452], [-103.857784918098, 31.7815645030677], [-103.871041615461, 31.781548999211], [-103.874764463068, 31.7858638857478], [-103.87457624266, 31.7961157502345]]], [[[-103.874764463068, 31.7855676756023], [-103.871291353398, 31.781548999211], [-103.87482435285, 31.7815421319401], [-103.874764463068, 31.7855676756023]]]]}",SL20180073,SL20180073,Active,129,"West of the Pecos Solar, LLC",,,SL20180073,P031912,Commercial (LC/ME/SL/LA),
glo_upland_leases,Drill Pad ; Production Facility ; Surface Site,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.603479586675, 31.5950062955107], [-103.603461986882, 31.5935780806415], [-103.603976757473, 31.5935867814128], [-103.603971491548, 31.5931596514733], [-103.604673389297, 31.5931666589503], [-103.604632040743, 31.5936075596563], [-103.60520918855, 31.5936156919022], [-103.605164107496, 31.5950177752106], [-103.603479586675, 31.5950062955107]]]}",SL20200023,SL20200023,Active,130,Anadarko E&P Onshore LLC,,,SL20200023,P033047,Commercial (LC/ME/SL/LA),115000
glo_upland_leases,Meter Site,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.721800295889, 31.5774938030474], [-103.721639735507, 31.5774934808544], [-103.721640111901, 31.5773560252377], [-103.721800351585, 31.5773473351957], [-103.721800295889, 31.5774938030474]]]}",SL20200027,SL20200027,Active,131,"MarkWest Energy West Texas Gas Company, L.L.C.",31.577489,-103.721791,SL20200027,P033088,Commercial (LC/ME/SL/LA),15000
glo_upland_leases,Communication Facility ; Staging Area,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.736481441916, 31.5915705619687], [-103.736616729096, 31.5908686755747], [-103.737443680418, 31.5909842917751], [-103.737308400424, 31.5916861788285], [-103.736481441916, 31.5915705619687]]]}",SL20180002,SL20180002,Active,132,"WPX Energy Permian, LLC",31.5927,-103.7387,SL20180002,P031439,Commercial (LC/ME/SL/LA),55000
glo_upland_leases,Drill Pad,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.548093332605, 31.592943743944], [-103.5490706646, 31.5926715898802], [-103.54962213676, 31.5941224767931], [-103.548644759849, 31.5943946358002], [-103.548018648469, 31.5945689869832], [-103.547685806487, 31.5936932198385], [-103.548311912477, 31.5935188700771], [-103.548093332605, 31.592943743944]]]}",SL20200049,SL20200049,Active,133,Diamondback E&P LLC,,,SL20200049,P033252,Commercial (LC/ME/SL/LA),75000
glo_upland_leases,Cathodic Protection Unit,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-105.902905321342, 31.6610802245766], [-105.902970731271, 31.6610981196733], [-105.902973485505, 31.6611451244882], [-105.902909284709, 31.6611478763431], [-105.902905321342, 31.6610802245766]]]}",SL20200055,SL20200055,Active,134,Kinder Morgan Wink Pipeline LLC,,,SL20200055,P033281,Commercial (LC/ME/SL/LA),15000
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-99.9078510101487, 33.4052454325736], [-99.9157006301369, 33.4053013294456], [-99.9164001850796, 33.407702570755], [-99.9176065946584, 33.4118355817551], [-99.9182490616647, 33.4138913778249], [-99.9247951749716, 33.4120067973479], [-99.9278504979665, 33.412306560296], [-99.9281788717287, 33.4130703455196], [-99.9293139029717, 33.4151118589181], [-99.9221111472432, 33.4172394750323], [-99.9078404693172, 33.4171098174257], [-99.9078510101487, 33.4052454325736]]]}",SL19990031,SL19990031,Active,135,Johnny Hendrix ,33.40500000,-99.90805600,SL19990031,P020495,Agricultural (SL),10505
glo_upland_leases,Apartment,Capstone Real Estate Services ; Stroock & Stroock & Lavan LLP ; Triangle Residential II Acquisition Company,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-97.7326866272136, 30.3134604486589], [-97.7327674728943, 30.3124654650108], [-97.733453801941, 30.3125056507819], [-97.7333746154487, 30.3135014475158], [-97.7326866272136, 30.3134604486589]]]}",SL20050031,SL20050031,Active,136,"Castle Lanterra Acquisition, LLC",30.31296007,-97.73306380,SL20050031,P020718,Commercial (LC/ME/SL/LA),0
glo_upland_leases,Pilings,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.4459023132918, 30.6461503249251], [-98.4456416374677, 30.6458227422151], [-98.4461343939438, 30.6455298363651], [-98.4462330702845, 30.6456538793685], [-98.4459019009651, 30.6458001888525], [-98.4459023132918, 30.6461503249251]]]}",ME20200227,ME20200227,Active,137,"Boat Town, Inc.",,,ME20200227,P033317,Commercial (LC/ME/SL/LA),10000
glo_upland_leases,Bridge,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-96.5311076301591, 32.7005219385657], [-96.5310162732914, 32.7006336154218], [-96.5310116056452, 32.7006393741468], [-96.5307128214901, 32.7006286534536], [-96.5307816908313, 32.7005571077985], [-96.5308117313928, 32.7005227632936], [-96.5311610511724, 32.7001233899991], [-96.5315401132729, 32.6994640755198], [-96.5315237289004, 32.6992842908418], [-96.5315169313487, 32.6992132211127], [-96.5318186071806, 32.6992146498556], [-96.5317956749881, 32.6992688445537], [-96.5317899473298, 32.6992914201876], [-96.5317011641353, 32.6997054753806], [-96.5314833954425, 32.7000815025451], [-96.5311076301591, 32.7005219385657]]]}",SD20210001,SD20210001,Active,138,Texas Department of Transportation (San Angelo),,,SD20210001,P033322,Special Document (SD),1500
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.590238781469, 29.8595242716982], [-104.585228574397, 29.8595543622131], [-104.585019021696, 29.845314868312], [-104.586849103729, 29.84530482788], [-104.586639111751, 29.8454448265989], [-104.591989129037, 29.8510145252221], [-104.58908895677, 29.8530845330813], [-104.594409027817, 29.8586242468332], [-104.593198913586, 29.8594742114508], [-104.590238781469, 29.8595242716982]]]}",SL840053,SL840053,Active,139,"San Jacinto Enterprises, L.L.C.",29.853889,-104.589444,SL840053,P021655,Agricultural (SL),4462.5
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.579828368236, 29.8596144310309], [-104.56495769565, 29.8597346924287], [-104.564858199148, 29.8457251600495], [-104.564818194473, 29.8454051643668], [-104.573428540183, 29.8453450340149], [-104.579598793884, 29.8453249336766], [-104.579828368236, 29.8596144310309]]]}",SL840053,SL840053,Active,140,"San Jacinto Enterprises, L.L.C.",29.853889,-104.589444,SL840053,P021655,Agricultural (SL),4462.5
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.562828097336, 29.8456952087333], [-104.562708600742, 29.8313657035947], [-104.566568768417, 29.8313756316526], [-104.573289046193, 29.8313655002019], [-104.573428540183, 29.8453450340149], [-104.564818194473, 29.8454051643668], [-104.564858199148, 29.8457251600495], [-104.562828097336, 29.8456952087333]]]}",SL840053,SL840053,Active,141,"San Jacinto Enterprises, L.L.C.",29.853889,-104.589444,SL840053,P021655,Agricultural (SL),4462.5
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.573289046193, 29.8313655002019], [-104.566568768417, 29.8313756316526], [-104.566469284491, 29.815976153523], [-104.572479512307, 29.8159260309179], [-104.573769506529, 29.8173459704548], [-104.566939080927, 29.8222659158553], [-104.572189113026, 29.8279456471125], [-104.572649141182, 29.8276456461578], [-104.576239134247, 29.83134548433], [-104.573289046193, 29.8313655002019]]]}",SL840053,SL840053,Active,142,"San Jacinto Enterprises, L.L.C.",29.853889,-104.589444,SL840053,P021655,Agricultural (SL),4462.5
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.562068613984, 29.8313556718911], [-104.548098049719, 29.8313859228552], [-104.547938601451, 29.8169264206427], [-104.546048522737, 29.8169664301001], [-104.546038561319, 29.8159664491826], [-104.561849149272, 29.815986201579], [-104.562068613984, 29.8313556718911]]]}",SL840053,SL840053,Active,143,"San Jacinto Enterprises, L.L.C.",29.853889,-104.589444,SL840053,P021655,Agricultural (SL),4462.5
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.519950722799, 29.6820415184716], [-104.513536156087, 29.6864915539096], [-104.512791240714, 29.686174127153], [-104.512155498496, 29.6859318501902], [-104.511556239556, 29.6857035647228], [-104.511075534878, 29.685410429121], [-104.510536479232, 29.6849149473617], [-104.510264688553, 29.68441841895], [-104.510039276096, 29.6836371010324], [-104.50984759897, 29.6831438894043], [-104.509772258166, 29.6828289159192], [-104.509516758434, 29.682223653745], [-104.509173381909, 29.681615259892], [-104.50901787455, 29.681433932842], [-104.508762757501, 29.6811400933086], [-104.50833883623, 29.6807129950397], [-104.507298650911, 29.6796130941514], [-104.506997483526, 29.6793072941235], [-104.50667967485, 29.6789239427101], [-104.5059078729, 29.6778307858633], [-104.505575131529, 29.6773959756565], [-104.505389899816, 29.6771494231269], [-104.505085836262, 29.6766846354124], [-104.50478805283, 29.6761878790308], [-104.504529205976, 29.6757126329412], [-104.504269724911, 29.6752606793236], [-104.504036946268, 29.6748061675351], [-104.505790418177, 29.6758119772346], [-104.50814048013, 29.6728120561512], [-104.517410681536, 29.6779317303819], [-104.51836066522, 29.6784716827534], [-104.516830640255, 29.6803616383825], [-104.518020689716, 29.6810015982049], [-104.519950722799, 29.6820415184716]]]}",SL20010010,SL20010010,Active,144,Mr. M. R. Gonzalez ,29.67333,-104.5025,SL20010010,P020558,Agricultural (SL),767
glo_upland_leases,Staging Area,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-97.7945908827119, 33.2479761208047], [-97.7945902862305, 33.2480509160677], [-97.7945700417973, 33.2505927727796], [-97.7945699528641, 33.2506038483623], [-97.7897916476795, 33.250557809147], [-97.787201957429, 33.2505327829573], [-97.7863192108471, 33.2498541883284], [-97.7860989340579, 33.2496902429113], [-97.7859768889434, 33.2496038527255], [-97.785853066063, 33.2495192617048], [-97.7857274995526, 33.249436493143], [-97.7856002289381, 33.2493555725883], [-97.7828237385158, 33.2476219800404], [-97.7827672910783, 33.2476450222113], [-97.7824058027197, 33.2476364036542], [-97.7825195950117, 33.2403379658204], [-97.7843996512221, 33.2403279610871], [-97.7843105428375, 33.2478744639335], [-97.7945908827119, 33.2479761208047]]]}",SL20160023,SL20160023,Active,145,"Vulcan Construction Materials, LLC",33.2461173,-97.78437138,SL20160023,P030557,Commercial (LC/ME/SL/LA),5000
glo_upland_leases,Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.7784304001185, 28.0575760453098], [-98.7782547875652, 28.0435142297753], [-98.778234776694, 28.0420843024805], [-98.7936551158257, 28.0420741959531], [-98.7937851793024, 28.0510037882561], [-98.793910834746, 28.0575760080509], [-98.7784304001185, 28.0575760453098]]]}",SL20060072,SL20060072,Active,146,Joe Lauer ,28.04984447,-98.78607856,SL20060072,P020807,Agricultural (SL),137460
glo_upland_leases,Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.8032754796305, 28.0552135493389], [-98.8024654516708, 28.055223554744], [-98.8024854275078, 28.051043717096], [-98.7937851793024, 28.0510037882561], [-98.7936551158257, 28.0420741959531], [-98.778234776694, 28.0420843024805], [-98.7781546820049, 28.0314047166848], [-98.7882848828526, 28.0312346773962], [-98.78839500912, 28.0407842425934], [-98.8034453303895, 28.0406341610883], [-98.8032754796305, 28.0552135493389]]]}",SL20060072,SL20060072,Active,147,Joe Lauer ,28.04984447,-98.78607856,SL20060072,P020807,Agricultural (SL),137460
glo_upland_leases,Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-98.7882848828526, 28.0312346773962], [-98.7781546820049, 28.0314047166848], [-98.7781246540199, 28.0283748445226], [-98.7780045169271, 28.0136154613725], [-98.7779044526893, 28.0078357422446], [-98.7880046893324, 28.0076856671411], [-98.7880447236513, 28.0113354956895], [-98.7882248304759, 28.0258848835768], [-98.7882848828526, 28.0312346773962]]]}",SL20060072,SL20060072,Active,148,Joe Lauer ,28.04984447,-98.78607856,SL20060072,P020807,Agricultural (SL),137460
glo_upland_leases,Communication Facility,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-102.834014216419, 29.4591634214447], [-102.835254790725, 29.4591587816186], [-102.855859726874, 29.4590786241318], [-102.855939763173, 29.4665783884999], [-102.854671898049, 29.4665832610558], [-102.85070961618, 29.4665984058653], [-102.840349605621, 29.4666418803096], [-102.840349552621, 29.4666418451146], [-102.839804925624, 29.4662821045938], [-102.839391590998, 29.465985994234], [-102.839006035875, 29.4656571044147], [-102.838767145993, 29.4654204373276], [-102.83855103559, 29.4651765483511], [-102.837716036262, 29.4641093263705], [-102.836998258096, 29.4631276606936], [-102.836006145221, 29.4618070584458], [-102.835730958911, 29.4614407541686], [-102.834409368244, 29.4596815475756], [-102.834014276606, 29.4591635012259], [-102.834014216419, 29.4591634214447]]]}",SL20210008,SL20210008,Active,149,U.S. Customs & Border Protection,,,SL20210008,P033372,"Public, Government (CL/SL/LA)",12500
glo_upland_leases,Communication Facility,,glo_upland_leases,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-105.370857600157, 30.9821328148275], [-105.370852897476, 30.9807593928396], [-105.370807517283, 30.9675032420123], [-105.387489369551, 30.967543128832], [-105.387507983542, 30.967543171967], [-105.387518021317, 30.9820385906901], [-105.387518065335, 30.9821027450577], [-105.387499659753, 30.9821027789443], [-105.370857600157, 30.9821328148275]]], [[[-105.370807693353, 30.9674389206964], [-105.370807517283, 30.9675032420123], [-105.370789091938, 30.9675032866878], [-105.370788871851, 30.9674388744802], [-105.370807693353, 30.9674389206964]]]]}",SL20210009,SL20210009,Active,150,U.S. Customs & Border Protection,30.97114,-105.37393,SL20210009,P033374,"Public, Government (CL/SL/LA)",12500
